year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2004,252329,"Cement; portland, other than white, whether or not artificially coloured",642,Roménia,1110583,6.894,direct
2004,252329,"Cement; portland, other than white, whether or not artificially coloured",818,Egito,1036184,6.432,direct
2004,252329,"Cement; portland, other than white, whether or not artificially coloured",724,Espanha,830947,5.158,direct
2004,252329,"Cement; portland, other than white, whether or not artificially coloured",360,Indonésia,625068,3.88,direct
2004,252329,"Cement; portland, other than white, whether or not artificially coloured",528,Países Baixos,446746,2.773,direct
2004,271000,Combustíveis refinados,528,Países Baixos,8471911,32.215,direct
2004,271000,Combustíveis refinados,470,Malta,2968140,11.286,direct
2004,271000,Combustíveis refinados,682,Arábia Saudita,2156611,8.201,direct
2004,271000,Combustíveis refinados,724,Espanha,1765061,6.712,direct
2004,271000,Combustíveis refinados,686,Senegal,1584673,6.026,direct
2004,271000,Combustíveis refinados,384,Costa do Marfim,1371421,5.215,direct
2004,271000,Combustíveis refinados,56,Bélgica,1312613,4.991,direct
2004,271000,Combustíveis refinados,504,Marrocos,1282503,4.877,direct
2004,271113,Gás natural e outros gases de petróleo,251,França,3202256,59.641,direct
2004,271113,Gás natural e outros gases de petróleo,826,Reino Unido,663396,12.355,direct
2004,271113,Gás natural e outros gases de petróleo,842,EUA,640185,11.923,direct
2004,271113,Gás natural e outros gases de petróleo,180,RD Congo,345714,6.439,direct
2004,271113,Gás natural e outros gases de petróleo,124,Canadá,279478,5.205,direct
2004,271113,Gás natural e outros gases de petróleo,780,Trinidad and Tobago,238214,4.437,direct
2004,300490,Medicamentos,620,Portugal,3597792,93.231,direct
2004,300490,Medicamentos,826,Reino Unido,71441,1.851,direct
2004,300490,Medicamentos,276,Alemanha,44538,1.154,direct
2004,300490,Medicamentos,699,Índia,34727,0.9,direct
2004,300490,Medicamentos,710,África do Sul,27445,0.711,direct
2004,300490,Medicamentos,251,França,16144,0.418,direct
2004,300490,Medicamentos,208,Dinamarca,15535,0.403,direct
2004,300490,Medicamentos,757,Suíça,15015,0.389,direct
2004,630900,"Clothing; worn, and other worn articles",899,"Areas, nes",1849474,80.389,direct
2004,630900,"Clothing; worn, and other worn articles",842,EUA,348130,15.132,direct
