year,hs6,description_pt,value,share_pct,rank,basis
2020,851712,851712,858446765,1.162,5,mirror
2020,880240,"Aeroplanes and other aircraft, except unmanned; of an unladen weight exceeding 15,000kg",847948804,1.147,6,mirror
2020,381512,"Catalysts, supported; reaction initiators, reaction accelerators and catalytic preparations, with precious metal or precious metal compounds as the active substance, n.e.c. or included",806181093,1.091,7,mirror
2020,870332,Automóveis de passageiros,724962846,0.981,8,mirror
2020,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,610368032,0.826,9,mirror
2020,271019,Combustíveis refinados,575224368,0.778,10,mirror
2021,270900,Petróleo bruto,4782866564,4.864,1,direct
2021,300490,Medicamentos,2012087116,2.046,2,direct
2021,271019,Combustíveis refinados,1912911807,1.945,3,direct
2021,271111,Gás natural e outros gases de petróleo,1686267960,1.715,4,direct
2021,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,1444112052,1.469,5,direct
2021,271600,Electrical energy,1287525357,1.309,6,direct
2021,381512,"Catalysts, supported; reaction initiators, reaction accelerators and catalytic preparations, with precious metal or precious metal compounds as the active substance, n.e.c. or included",1111843863,1.131,7,direct
2021,870332,Automóveis de passageiros,853680120,0.868,8,direct
2021,847130,"Automatic data processing machines; portable, weighing not more than 10kg, consisting of at least a central processing unit, a keyboard and a display",844979936,0.859,9,direct
2021,851712,851712,776549261,0.79,10,direct
2021,270900,Petróleo bruto,3741250273,3.982,1,mirror
2021,999999,Commodities not specified according to kind,1829642250,1.947,2,mirror
2021,300490,Medicamentos,1719366703,1.83,3,mirror
2021,271600,Electrical energy,1618997377,1.723,4,mirror
2021,271019,Combustíveis refinados,1230363362,1.31,5,mirror
2021,271111,Gás natural e outros gases de petróleo,1216467155,1.295,6,mirror
2021,381512,"Catalysts, supported; reaction initiators, reaction accelerators and catalytic preparations, with precious metal or precious metal compounds as the active substance, n.e.c. or included",1072089392,1.141,7,mirror
2021,847130,"Automatic data processing machines; portable, weighing not more than 10kg, consisting of at least a central processing unit, a keyboard and a display",796144146,0.847,8,mirror
2021,851712,851712,768042998,0.817,9,mirror
2021,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,636792880,0.678,10,mirror
2022,270900,Petróleo bruto,7798251953,6.722,1,direct
2022,271111,Gás natural e outros gases de petróleo,3987989807,3.438,2,direct
2022,271019,Combustíveis refinados,3119962396,2.689,3,direct
2022,271600,Electrical energy,2240637231,1.931,4,direct
2022,300490,Medicamentos,2135141892,1.84,5,direct
2022,870899,Vehicle parts and accessories; n.e.c. in heading no. 8708,1559223219,1.344,6,direct
2022,854143,"Electrical apparatus; photosensitive semiconductor devices, photovoltaic cells assembled in modules or made up into panels",1272320244,1.097,7,direct
2022,381512,"Catalysts, supported; reaction initiators, reaction accelerators and catalytic preparations, with precious metal or precious metal compounds as the active substance, n.e.c. or included",921511255,0.794,8,direct
2022,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",895474292,0.772,9,direct
2022,870332,Automóveis de passageiros,836770213,0.721,10,direct
2022,270900,Petróleo bruto,6330652929,5.983,1,mirror
2022,271600,Electrical energy,2990364608,2.826,2,mirror
2022,271019,Combustíveis refinados,2479214467,2.343,3,mirror
2022,999999,Commodities not specified according to kind,2338145565,2.21,4,mirror
2022,300490,Medicamentos,1766203374,1.669,5,mirror
