year,hs6,description_pt,partner_code,partner,value,share_pct,basis
2003,740311,Cobre refinado,276,Alemanha,8000,0.003,mirror
2003,841112,Turbo-jets; of a thrust exceeding 25kN,842,EUA,442944769,72.052,mirror
2003,841112,Turbo-jets; of a thrust exceeding 25kN,276,Alemanha,125288000,20.38,mirror
2003,841112,Turbo-jets; of a thrust exceeding 25kN,826,Reino Unido,38893449,6.327,mirror
2003,841112,Turbo-jets; of a thrust exceeding 25kN,528,Países Baixos,7229539,1.176,mirror
2003,841112,Turbo-jets; of a thrust exceeding 25kN,124,Canadá,394842,0.064,mirror
2003,841112,Turbo-jets; of a thrust exceeding 25kN,380,Itália,6586,0.001,mirror
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,842,EUA,119309889,75.33,mirror
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,826,Reino Unido,26138764,16.504,mirror
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,124,Canadá,7521682,4.749,mirror
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,251,França,3029995,1.913,mirror
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,372,Irlanda,1910680,1.206,mirror
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,757,Suíça,135631,0.086,mirror
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,276,Alemanha,92000,0.058,mirror
2003,841191,Turbines; parts of turbo-jets and turbo-propellers,702,Singapura,89929,0.057,mirror
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",842,EUA,547597693,69.999,mirror
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",156,China,53902354,6.89,mirror
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",410,Coreia do Sul,50326817,6.433,mirror
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",490,Taiwan (Prov. China),33697800,4.308,mirror
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",344,Hong Kong (RAEHK),24243177,3.099,mirror
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",392,Japão,12241970,1.565,mirror
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",458,Malásia,9315448,1.191,mirror
2003,847330,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",826,Reino Unido,8552992,1.093,mirror
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",410,Coreia do Sul,307349282,31.897,mirror
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",156,China,166495404,17.279,mirror
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",842,EUA,152198919,15.795,mirror
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",344,Hong Kong (RAEHK),98651569,10.238,mirror
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",752,Suécia,47934782,4.975,mirror
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",276,Alemanha,30830000,3.2,mirror
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",490,Taiwan (Prov. China),18944100,1.966,mirror
2003,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",392,Japão,18833419,1.955,mirror
2003,870323,Automóveis de passageiros,276,Alemanha,151766000,41.392,mirror
2003,870323,Automóveis de passageiros,32,Argentina,142792555,38.944,mirror
2003,870323,Automóveis de passageiros,251,França,22998309,6.272,mirror
2003,870323,Automóveis de passageiros,392,Japão,17204327,4.692,mirror
2003,870323,Automóveis de passageiros,484,México,10061246,2.744,mirror
2003,870323,Automóveis de passageiros,752,Suécia,5329835,1.454,mirror
2003,870323,Automóveis de passageiros,842,EUA,4455555,1.215,mirror
2003,870323,Automóveis de passageiros,56,Bélgica,3753184,1.024,mirror
2003,870421,Veículos de mercadorias,32,Argentina,142861533,98.674,mirror
2003,870421,Veículos de mercadorias,410,Coreia do Sul,859535,0.594,mirror
2003,870421,Veículos de mercadorias,826,Reino Unido,857746,0.592,mirror
2003,870421,Veículos de mercadorias,68,Bolívia,89788,0.062,mirror
2003,870421,Veículos de mercadorias,156,China,70356,0.049,mirror
2003,870421,Veículos de mercadorias,276,Alemanha,22000,0.015,mirror
2003,870421,Veículos de mercadorias,152,Chile,20646,0.014,mirror
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",276,Alemanha,56003000,20.323,mirror
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",392,Japão,36566202,13.269,mirror
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",32,Argentina,36352990,13.192,mirror
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",380,Itália,28838681,10.465,mirror
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",251,França,27582351,10.009,mirror
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",752,Suécia,24281749,8.812,mirror
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",842,EUA,21246212,7.71,mirror
2003,870829,"Vehicles; parts and accessories, of bodies, other than safety seat belts",792,Turquia,13265090,4.814,mirror
2003,870840,Vehicle parts; gear boxes and parts thereof,392,Japão,61561267,29.313,mirror
2003,870840,Vehicle parts; gear boxes and parts thereof,32,Argentina,61268933,29.174,mirror
2003,870840,Vehicle parts; gear boxes and parts thereof,276,Alemanha,25700000,12.237,mirror
2003,870840,Vehicle parts; gear boxes and parts thereof,152,Chile,15098899,7.189,mirror
2003,870840,Vehicle parts; gear boxes and parts thereof,251,França,12922471,6.153,mirror
2003,870840,Vehicle parts; gear boxes and parts thereof,380,Itália,10713980,5.102,mirror
