year,hs6,description_pt,value,share_pct,rank,basis
2024,271111,Gás natural e outros gases de petróleo,2547101542,6.469,2,direct
2024,710221,Diamantes,1531385918,3.89,3,direct
2024,890520,Plataformas e dragas,1372269685,3.485,4,direct
2024,890190,Navios,626754136,1.592,5,direct
2024,271012,Combustíveis refinados,402454790,1.022,6,direct
2024,890400,Rebocadores,279277830,0.709,7,direct
2024,890690,Outros navios,225119706,0.572,8,direct
2024,890120,Navios,157862983,0.401,9,direct
2024,880212,Helicópteros e aviões,61877873,0.157,10,direct
2024,270900,Petróleo bruto,33055511956,86.908,1,mirror
2024,271111,Gás natural e outros gases de petróleo,1831869793,4.816,2,mirror
2024,271112,Gás natural e outros gases de petróleo,385835265,1.014,3,mirror
2024,271012,Combustíveis refinados,140303644,0.369,4,mirror
2024,271019,Combustíveis refinados,84437810,0.222,5,mirror
2024,251611,Granito,20870428,0.055,6,mirror
2024,732690,Outros artigos de ferro ou aço,9073697,0.024,7,mirror
2024,999999,Mercadorias não especificadas,3443875,0.009,8,mirror
2024,440729,Madeira serrada,2174788,0.006,9,mirror
2024,843143,Partes de máquinas de terraplanagem,860782,0.002,10,mirror
